intervalo,fecha_completa,57,55,65,52,47,50,49,32,38,44,54,56,64,67,36,58,42,39,45,33,37,43,1,13,12,11,10,9,46,8,2
2023-09-14 00:00:00,2023-09-14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-13 00:00:00,2023-09-13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-12 00:00:00,2023-09-12,86,0,0,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-11 00:00:00,2023-09-11,35,10,5,19,19,0,0,0,0,0,0,0,0,9,16,0,24,8,0,0,5,0,0,0,0,0,0,0,0,0,0
2023-09-10 00:00:00,2023-09-10,0,0,4,0,0,1,2,2,2,2,2,2,3,3,0,0,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0
2023-09-09 00:00:00,2023-09-09,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-08 00:00:00,2023-09-08,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-07 00:00:00,2023-09-07,42,0,3,4,5,0,0,0,0,0,0,0,0,0,20,0,13,4,0,0,9,0,0,0,0,0,0,0,0,0,0
2023-09-06 00:00:00,2023-09-06,24,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-05 00:00:00,2023-09-05,52,4,2,15,11,0,0,0,0,0,0,0,0,2,0,0,18,10,0,0,2,0,0,0,0,0,0,0,0,0,0
2023-09-04 00:00:00,2023-09-04,37,10,7,13,12,0,0,0,0,0,0,0,0,2,26,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09-03 00:00:00,2023-09-03,64,2,1,14,16,0,0,0,0,0,0,0,0,5,0,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0
